status,split,current_domain,category,target_capability,mapping_reason,source,source_split,record_id,template_id,hard_reject_reasons,provenance_warnings,prompt,response
candidate_with_provenance,val,causal_temporal,summarization,summarization,category_map,nueronce-synthetic-template-v1,train,summary-22,bc9111845792faf6dd2b40eedf30efbe4f5b4b444ca954d7de615005f6bfeff6,,synthetic_template_source|resplit_from_original_source,Give a short summary of the following: The hiking trail was recently repaired after storm damage. Visitors can now safely reach the summit again.,The repaired trail again lets visitors safely reach the summit.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04075,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,,resplit_from_original_source,"What is the access code for Archive Blue in case 15?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 15.
candidate_with_provenance,val,conversation,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,train,continent-184,13e76209e7eb52ae2d80c2b01b5adf47357ec47f2fed8f90a62a7129a72c02c2,,synthetic_template_source|resplit_from_original_source,What continent is Belgium in?,Belgium is in Europe.
candidate_with_provenance,val,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-14150,9e7599cf114bc50da3460d1fc42ac2156a37c6f8d42ae21f61cab9b862c0565f,,synthetic_template_source|resplit_from_original_source,Determine whether 150 is prime.,150 is not a prime number.
candidate_with_provenance,val,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-rev-764,a09dc933ec0f36ae6495f03dc5230c581b4b13e0a180d5bd9eaddab0e5ac8ced,,synthetic_template_source|resplit_from_original_source,Reverse this word: panther,rehtnap.
clean_candidate,val,evidence_uncertainty,pa_abstain_conflict_revision,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,val,pa-04989,46c4e95eb7547baef873c371f6e3aef3b36a80896664417e512748098950887c,,,"Revise the draft about bridge opening case 197.

Trusted evidence:
[docA] The bridge opens at 08:00 after inspection.

Response requirements:
First draft claimed 07:00 without support.
Correct the time using trusted evidence.",The bridge opens at 08:00 after inspection.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_revision,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04559,46c4e95eb7547baef873c371f6e3aef3b36a80896664417e512748098950887c,,resplit_from_original_source,"Revise the draft about bridge opening case 111.

Trusted evidence:
[docA] The bridge opens at 07:00 after inspection.

Response requirements:
First draft claimed 06:00 without support.
Correct the time using trusted evidence.",The bridge opens at 07:00 after inspection.
candidate_with_provenance,val,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-14017,9e7599cf114bc50da3460d1fc42ac2156a37c6f8d42ae21f61cab9b862c0565f,,synthetic_template_source|resplit_from_original_source,Determine whether 17 is prime.,17 is a prime number.
candidate_with_provenance,val,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-14643,9e7599cf114bc50da3460d1fc42ac2156a37c6f8d42ae21f61cab9b862c0565f,,synthetic_template_source|resplit_from_original_source,Determine whether 643 is prime.,643 is a prime number.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03696,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-282 require?

Trusted evidence:
[decisive:lab] Lab Lyra-282 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-282 requires eye protection during chemical handling.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_conflict,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04991,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 198.
[docB] Permit S is not valid on Sunday for case 198.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 198."
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_revision,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04484,46c4e95eb7547baef873c371f6e3aef3b36a80896664417e512748098950887c,,resplit_from_original_source,"Revise the draft about bridge opening case 96.

Trusted evidence:
[docA] The bridge opens at 07:00 after inspection.

Response requirements:
First draft claimed 06:00 without support.
Correct the time using trusted evidence.",The bridge opens at 07:00 after inspection.
candidate_with_provenance,val,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,val,instr-spell-195,9616a35f60567774c610bd5093af8fc64042d9bd21b03f49cf951220345ce662,,synthetic_template_source,Spell the word peninsula.,p e n i n s u l a.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_conflict,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04371,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 74.
[docB] Permit S is not valid on Sunday for case 74.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 74."
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03239,32b73155f29d3f1a57028bd35ee470876c9452d41d2fdc209f3d1028c89393f5,,resplit_from_original_source,"When is greenhouse bed 206 watered?

Trusted evidence:
[decisive:garden] The greenhouse watering schedule includes Tuesday for bed 206.
[distractor:0] The cafe serves soup at noon.
[distractor:1] The west elevator is under inspection.
[distractor:2] The river path is closed after storms.

Response requirements:
Use decisive evidence only.",Greenhouse bed 206 is watered on Tuesday.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03899,32b73155f29d3f1a57028bd35ee470876c9452d41d2fdc209f3d1028c89393f5,,resplit_from_original_source,"When is greenhouse bed 316 watered?

Trusted evidence:
[decisive:garden] The greenhouse watering schedule includes Tuesday for bed 316.
[distractor:0] The cafe serves soup at noon.
[distractor:1] The west elevator is under inspection.
[distractor:2] The river path is closed after storms.

Response requirements:
Use decisive evidence only.",Greenhouse bed 316 is watered on Tuesday.
clean_candidate,val,evidence_uncertainty,pa_abstain_conflict_rejected,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,val,pa-04858,62f0998aa0308005ae58bc180cea50e0cc076672781ca348cfb8f3bba1d2cc24,,,"What does the rejected flyer D prove?

Trusted evidence:
[rejected] This flyer D for case 171 is not trusted evidence and must not be used.

Response requirements:
Do not use rejected evidence.",The provided trusted evidence does not establish case 171; rejected evidence cannot support the answer.
candidate_with_provenance,val,factual_explanation,definitions,factual_explanation,category_map,nueronce-synthetic-template-v1,train,def-73,1e9d3aec0232ae5d9d277e0c7300e4e9b33a4019f364fe06afedf46ae85af13f,,synthetic_template_source|resplit_from_original_source,Define justice.,Justice means fairness in the way people are treated.
candidate_with_provenance,val,factual_explanation,definitions,factual_explanation,category_map,nueronce-synthetic-template-v1,train,def-192,9729d04fff1b3f9e23c915e5bf49aedf7f028f12459c85418b90b25e7d567e64,,synthetic_template_source|resplit_from_original_source,What does gratitude mean?,Gratitude means the quality of being thankful.
candidate_with_provenance,val,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-14331,9e7599cf114bc50da3460d1fc42ac2156a37c6f8d42ae21f61cab9b862c0565f,,synthetic_template_source|resplit_from_original_source,Determine whether 331 is prime.,331 is a prime number.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03658,d6905b087134a9f8e83f8d50d207d5f28b24e746dddb93b44889793272e50cdb,,resplit_from_original_source,"Where does Policy Q-276 permit bicycle parking?

Trusted evidence:
[decisive:policy] Policy Q-276 permits bicycle parking only in marked racks.
[distractor:0] The river path is closed after storms.
[distractor:1] The cafe serves soup at noon.

Response requirements:
Use decisive evidence only.",Policy Q-276 permits bicycle parking only in marked racks.
candidate_with_provenance,val,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-14430,9e7599cf114bc50da3460d1fc42ac2156a37c6f8d42ae21f61cab9b862c0565f,,synthetic_template_source|resplit_from_original_source,Determine whether 430 is prime.,430 is not a prime number.
candidate_with_provenance,val,planning_tools,explanations,factual_explanation,category_map,nueronce-synthetic-template-v1,train,explain-16,23b7cc926867acbd6238829079d9d659a191af1d277d650bf564a9b03b080689,,synthetic_template_source|resplit_from_original_source,Can you explain why metal feels cold?,Metal feels cold because it conducts heat away from your hand quickly.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_revision,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04534,46c4e95eb7547baef873c371f6e3aef3b36a80896664417e512748098950887c,,resplit_from_original_source,"Revise the draft about bridge opening case 106.

Trusted evidence:
[docA] The bridge opens at 07:00 after inspection.

Response requirements:
First draft claimed 06:00 without support.
Correct the time using trusted evidence.",The bridge opens at 07:00 after inspection.
candidate_with_provenance,val,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-14711,9e7599cf114bc50da3460d1fc42ac2156a37c6f8d42ae21f61cab9b862c0565f,,synthetic_template_source|resplit_from_original_source,Determine whether 711 is prime.,711 is not a prime number.
candidate_with_provenance,val,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-14108,9e7599cf114bc50da3460d1fc42ac2156a37c6f8d42ae21f61cab9b862c0565f,,synthetic_template_source|resplit_from_original_source,Determine whether 108 is prime.,108 is not a prime number.
candidate_with_provenance,val,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,train,prime-14300,9e7599cf114bc50da3460d1fc42ac2156a37c6f8d42ae21f61cab9b862c0565f,,synthetic_template_source|resplit_from_original_source,Determine whether 300 is prime.,300 is not a prime number.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03744,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-290 require?

Trusted evidence:
[decisive:lab] Lab Lyra-290 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-290 requires eye protection during chemical handling.
candidate_with_provenance,val,factual_explanation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-last-928,af6c68c76ba5a97505356b4e4f82defd5e4f934aa256d8fa0fa385546b549c49,,synthetic_template_source|resplit_from_original_source,What is the last letter of the word astronaut?,The last letter of astronaut is T.
candidate_with_provenance,val,factual_explanation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-last-256,dc72357ac823f69dcf9a3b9ad7ea2a9ef440e5ce75d9af800312dbb7a0debdf1,,synthetic_template_source|resplit_from_original_source,What is the last letter of the word pillow?,The last letter of pillow is W.
candidate_with_provenance,val,factual_explanation,definitions,factual_explanation,category_map,nueronce-synthetic-template-v1,test,def-36,7d7a2b0e464775d538f87ef1a0417482b8ddb0eb1d957506828dc2352ecc74a7,,synthetic_template_source|resplit_from_original_source,What does fragile mean?,Fragile means easily broken or damaged.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_conflict,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04871,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 174.
[docB] Permit S is not valid on Sunday for case 174.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 174."
candidate_with_provenance,val,mathematics,multiturn,conversation,category_map,nueronce-synthetic-template-v1,train,multiturn3-99,74f60387cc75e448a3632797fc42402c16956e97a711e91a0fa2e6afce145b7a,,synthetic_template_source|resplit_from_original_source,"Hi there
Assistant: Hi! What can I do for you?
User: Is 7 a prime number?
Assistant: 7 is a prime number.
User: What about five times five?",Five times five equals twenty five.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_rejected,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04798,62f0998aa0308005ae58bc180cea50e0cc076672781ca348cfb8f3bba1d2cc24,,resplit_from_original_source,"What does the rejected flyer D prove?

Trusted evidence:
[rejected] This flyer D for case 159 is not trusted evidence and must not be used.

Response requirements:
Do not use rejected evidence.",The provided trusted evidence does not establish case 159; rejected evidence cannot support the answer.
candidate_with_provenance,val,mathematics,classification,logic_reasoning,category_map,nueronce-synthetic-template-v1,val,prime-14991,9e7599cf114bc50da3460d1fc42ac2156a37c6f8d42ae21f61cab9b862c0565f,,synthetic_template_source,Determine whether 991 is prime.,991 is a prime number.
candidate_with_provenance,val,conversation,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,train,capital-98,1d82bbc7165b0f59bfb99c73d2021ae1124026ad8f18e6d1a60d1b3ebf409de5,,synthetic_template_source|resplit_from_original_source,Tell me the capital of Sweden.,The capital of Sweden is Stockholm.
candidate_with_provenance,val,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-rev-911,b3233aeef6bfb6cd1d17fd791df5dfc071fdbfc1eae61dea070cdb066398f677,,synthetic_template_source|resplit_from_original_source,Reverse this word: sailor,rolias.
candidate_with_provenance,val,factual_explanation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-first-962,416b32131ca2a77b9ac1fb3e2aeace49c9f041bea66a5014cd7a6f05da62b7b9,,synthetic_template_source|resplit_from_original_source,What is the first letter of the word journalist?,The first letter of journalist is J.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_revision,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04284,46c4e95eb7547baef873c371f6e3aef3b36a80896664417e512748098950887c,,resplit_from_original_source,"Revise the draft about bridge opening case 56.

Trusted evidence:
[docA] The bridge opens at 07:00 after inspection.

Response requirements:
First draft claimed 06:00 without support.
Correct the time using trusted evidence.",The bridge opens at 07:00 after inspection.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,test,pa-03912,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-318 require?

Trusted evidence:
[decisive:lab] Lab Lyra-318 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-318 requires eye protection during chemical handling.
candidate_with_provenance,val,conversation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-count-786,2fcc56678b23d5a1664da8408581f229d03d15f2ffe780b65f66e77ff8c1bbf1,,synthetic_template_source|resplit_from_original_source,How many letters are in the word chimpanzee?,The word chimpanzee has 10 letters.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_revision,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04854,46c4e95eb7547baef873c371f6e3aef3b36a80896664417e512748098950887c,,resplit_from_original_source,"Revise the draft about bridge opening case 170.

Trusted evidence:
[docA] The bridge opens at 06:00 after inspection.

Response requirements:
First draft claimed 05:00 without support.
Correct the time using trusted evidence.",The bridge opens at 06:00 after inspection.
candidate_with_provenance,val,factual_explanation,definitions,factual_explanation,category_map,nueronce-synthetic-template-v1,test,def-142,599c595df926b94bdd13c7cbe6f0889c9c4a086230c99a7f0c6aae9b2a03a7cd,,synthetic_template_source|resplit_from_original_source,Give the definition of pessimistic.,Pessimistic means tending to see the worst aspect of things.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,test,pa-03720,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-286 require?

Trusted evidence:
[decisive:lab] Lab Lyra-286 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-286 requires eye protection during chemical handling.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_rejected,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04518,62f0998aa0308005ae58bc180cea50e0cc076672781ca348cfb8f3bba1d2cc24,,resplit_from_original_source,"What does the rejected flyer D prove?

Trusted evidence:
[rejected] This flyer D for case 103 is not trusted evidence and must not be used.

Response requirements:
Do not use rejected evidence.",The provided trusted evidence does not establish case 103; rejected evidence cannot support the answer.
candidate_with_provenance,val,factual_explanation,instruction_following,instruction_following,category_map,nueronce-synthetic-template-v1,train,instr-first-570,a0446918b2c455b1c914ac4d0f011c02a0c422aead9badd072be796b0c1875a3,,synthetic_template_source|resplit_from_original_source,What is the first letter of the word coconut?,The first letter of coconut is C.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_revision,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04174,46c4e95eb7547baef873c371f6e3aef3b36a80896664417e512748098950887c,,resplit_from_original_source,"Revise the draft about bridge opening case 34.

Trusted evidence:
[docA] The bridge opens at 10:00 after inspection.

Response requirements:
First draft claimed 09:00 without support.
Correct the time using trusted evidence.",The bridge opens at 10:00 after inspection.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_conflict,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04571,677a4c75635324cc18dc1053a25f53fa83539ff74293d099b2bc1945c2081b0b,,resplit_from_original_source,"Is Permit S valid on Sunday?

Trusted evidence:
[docA] Permit S is valid on Sunday for case 114.
[docB] Permit S is not valid on Sunday for case 114.

Response requirements:
State source conflict.","The available sources conflict, so I cannot state confidently whether Permit S is valid on Sunday for case 114."
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_revision,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04654,46c4e95eb7547baef873c371f6e3aef3b36a80896664417e512748098950887c,,resplit_from_original_source,"Revise the draft about bridge opening case 130.

Trusted evidence:
[docA] The bridge opens at 06:00 after inspection.

Response requirements:
First draft claimed 05:00 without support.
Correct the time using trusted evidence.",The bridge opens at 06:00 after inspection.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03528,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-254 require?

Trusted evidence:
[decisive:lab] Lab Lyra-254 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-254 requires eye protection during chemical handling.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,test,pa-02712,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-118 require?

Trusted evidence:
[decisive:lab] Lab Lyra-118 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-118 requires eye protection during chemical handling.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04235,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,,resplit_from_original_source,"What is the access code for Archive Blue in case 47?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 47.
candidate_with_provenance,val,factual_explanation,definitions,factual_explanation,category_map,nueronce-synthetic-template-v1,train,def-148,105db73de4833c46ac98e7e6aa3d33a6ac2b41d85bb1115ede8a7ed16fa10699,,synthetic_template_source|resplit_from_original_source,What does stubborn mean?,Stubborn means having or showing determination not to change one's attitude.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04135,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,,resplit_from_original_source,"What is the access code for Archive Blue in case 27?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 27.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04595,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,,resplit_from_original_source,"What is the access code for Archive Blue in case 119?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 119.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04275,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,,resplit_from_original_source,"What is the access code for Archive Blue in case 55?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 55.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,test,pa-02928,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-154 require?

Trusted evidence:
[decisive:lab] Lab Lyra-154 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-154 requires eye protection during chemical handling.
candidate_with_provenance,val,factual_explanation,definitions,factual_explanation,category_map,nueronce-synthetic-template-v1,test,def-31,e3b0d7cd93520c426becd2d7cebcb97d876ccda4109339bb4330d471a0945543,,synthetic_template_source|resplit_from_original_source,What is the meaning of the word honest?,Honest means truthful and sincere.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02579,32b73155f29d3f1a57028bd35ee470876c9452d41d2fdc209f3d1028c89393f5,,resplit_from_original_source,"When is greenhouse bed 96 watered?

Trusted evidence:
[decisive:garden] The greenhouse watering schedule includes Tuesday for bed 96.
[distractor:0] The cafe serves soup at noon.
[distractor:1] The west elevator is under inspection.
[distractor:2] The river path is closed after storms.

Response requirements:
Use decisive evidence only.",Greenhouse bed 96 is watered on Tuesday.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03719,32b73155f29d3f1a57028bd35ee470876c9452d41d2fdc209f3d1028c89393f5,,resplit_from_original_source,"When is greenhouse bed 286 watered?

Trusted evidence:
[decisive:garden] The greenhouse watering schedule includes Tuesday for bed 286.
[distractor:0] The cafe serves soup at noon.
[distractor:1] The west elevator is under inspection.
[distractor:2] The river path is closed after storms.

Response requirements:
Use decisive evidence only.",Greenhouse bed 286 is watered on Tuesday.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02218,d6905b087134a9f8e83f8d50d207d5f28b24e746dddb93b44889793272e50cdb,,resplit_from_original_source,"Where does Policy Q-36 permit bicycle parking?

Trusted evidence:
[decisive:policy] Policy Q-36 permits bicycle parking only in marked racks.
[distractor:0] The river path is closed after storms.
[distractor:1] The cafe serves soup at noon.

Response requirements:
Use decisive evidence only.",Policy Q-36 permits bicycle parking only in marked racks.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04435,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,,resplit_from_original_source,"What is the access code for Archive Blue in case 87?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 87.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04855,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,,resplit_from_original_source,"What is the access code for Archive Blue in case 171?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 171.
candidate_with_provenance,val,factual_explanation,facts,factual_knowledge,category_map,nueronce-synthetic-template-v1,val,elem-num-437,d38477dba7f11c82797489587f82dedc1a3c54ee636d5bbe5baae07b92ddf37b,,synthetic_template_source,What is the atomic number of Copper?,The atomic number of Copper is 29.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-03048,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-174 require?

Trusted evidence:
[decisive:lab] Lab Lyra-174 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-174 requires eye protection during chemical handling.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02328,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-54 require?

Trusted evidence:
[decisive:lab] Lab Lyra-54 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-54 requires eye protection during chemical handling.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04695,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,,resplit_from_original_source,"What is the access code for Archive Blue in case 139?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 139.
clean_candidate,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,val,pa-03816,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,,"What protection does Lab Lyra-302 require?

Trusted evidence:
[decisive:lab] Lab Lyra-302 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-302 requires eye protection during chemical handling.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_insufficient,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04175,5c37e5f3965179ea0e41253b7311753bd01513b469043c8937547b845c617507,,resplit_from_original_source,"What is the access code for Archive Blue in case 35?

Response requirements:
Abstain if missing.",The provided evidence does not establish the access code for Archive Blue in case 35.
candidate_with_provenance,val,evidence_uncertainty,pa_abstain_conflict_rejected,uncertainty_abstention,category_abstention,nueronce-prompt-aligned-v1,train,pa-04978,62f0998aa0308005ae58bc180cea50e0cc076672781ca348cfb8f3bba1d2cc24,,resplit_from_original_source,"What does the rejected flyer D prove?

Trusted evidence:
[rejected] This flyer D for case 195 is not trusted evidence and must not be used.

Response requirements:
Do not use rejected evidence.",The provided trusted evidence does not establish case 195; rejected evidence cannot support the answer.
candidate_with_provenance,val,evidence_uncertainty,pa_grounded_evidence,evidence_grounding,category_map,nueronce-prompt-aligned-v1,train,pa-02256,d4ddb83b46d698e57b0aafcec9146ff22168516871bdb3afb3703943e68daf90,,resplit_from_original_source,"What protection does Lab Lyra-42 require?

Trusted evidence:
[decisive:lab] Lab Lyra-42 requires eye protection during chemical handling.

Response requirements:
Use decisive evidence only.",Lab Lyra-42 requires eye protection during chemical handling.
